"p_ID","Default_Names","Dead_Code","Total_Blocks"
98887109,0,0,14
98887126,1,0,15
98887127,0,0,3
98887132,1,0,15
98887161,7,0,71
98887193,0,1,117
98887199,0,0,9
98887203,1,0,7
98887228,1,0,15
98887232,1,0,7
98887235,11,3,159
98887242,0,0,37
98887263,0,0,11
98887268,0,0,6
98887294,0,0,56
98887307,0,0,9
98887353,1,0,20
98887379,0,1,28
98887393,15,0,263
98887396,1,1,21
98887409,0,0,2
98887449,1,0,3
98887450,2,1,30
98887462,0,4,4
98887478,0,1,52
98887499,1,0,11
98887520,4,11,882
98887534,1,0,71
98887577,1,0,18
98887609,1,1,1
98887612,0,0,6
98887641,0,0,4
98887675,0,0,8
98887683,0,0,9
98887694,0,3,9
98887702,41,31,1280
98887726,1,0,26
98887729,0,0,57
98887749,0,0,43
98887750,0,0,21
98887755,2,0,8
98887756,0,0,40
98887786,1,0,29
98887789,0,0,21
98887814,1,0,8
98887827,2,0,24
98887831,1,0,39
98887854,0,0,8
98887867,0,0,112
98887871,0,0,28
98887873,0,0,57
98887942,0,0,9
98887966,0,1,21
98887998,0,0,18
98888027,0,0,8
98888048,8,0,126
98888051,5,4,71
98888053,0,0,42
98888073,7,8,1198
98888102,1,0,115
98888121,1,0,189
98888132,0,0,3
98888140,0,0,14
98888162,1,0,14
98888188,1,1,199
98888203,1,0,575
98888221,0,3,29
98888223,1,0,85
98888226,0,2,28
98888271,0,0,19
98888277,1,0,53
98888328,1,0,3
98888337,0,0,36
98888338,1,0,10
98888369,1,0,8
98888414,6,0,73
98888430,5,0,61
98888458,0,0,449
98888477,1,2,135
98888478,2,0,19
98888480,4,0,206
98888500,0,0,21
98888511,0,0,20
98888518,2,0,6
98888523,0,0,8
98888524,1,0,76
98888525,0,2,17
98888542,0,0,31
98888547,2,1,240
98888549,0,0,23
98888557,0,0,27
98888559,0,0,56
98888565,0,0,31
98888578,1,0,26
98888581,0,0,14
98888587,2,3,85
98888592,0,0,5
98888595,0,0,18
98888602,0,0,4
98888603,1,0,96
98888609,1,0,19
98888611,3,0,25
98888622,2,0,65
98888624,1,0,14
98888642,0,0,26
98888645,1,0,48
98888650,0,0,62
98888657,0,0,13
98888663,1,1,27
98888681,3,2,201
98888704,0,1,702
98888724,0,0,21
98888744,1,0,36
98888745,0,1,4
98888771,1,0,5
98888778,0,0,114
98888786,0,0,5
98888802,0,0,9
98888824,1,0,22
98888850,1,0,57
98888862,0,0,24
98888866,1,0,21
98888882,1,0,12
98888886,1,0,54
98888892,1,0,31
98888898,0,0,142
98888899,2,0,70
98888903,0,0,29
98888922,2,5,209
98888924,1,0,19
98888930,0,0,61
98888950,0,0,52
98888976,0,8,129
98889001,0,0,38
98889013,0,0,39
98889015,22,1,1467
98889022,7,0,54
98889027,1,0,14
98889029,0,1,36
98889035,0,0,20
98889038,0,0,134
98889043,0,0,9
98889054,0,4,1921
98889058,0,0,14
98889071,1,0,134
98889095,0,0,22
98889096,1,0,10
98889100,0,0,18
98889107,0,0,51
98889110,0,0,29
98889112,1,1,83
98889133,0,1,9
98889139,1,0,11
98889142,1,0,24
98889174,0,0,36
98889175,0,0,15
98889176,3,1,73
98889177,0,2,70
98889183,1,23,1787
98889186,1,1,60
98889198,0,1,41
98889201,0,0,198
98889206,1,0,18
98889211,3,2,118
98889237,1,7,276
98889259,0,0,470
98889266,0,0,4
98889269,0,0,20
98889292,0,0,54
98889298,2,0,151
98889301,1,1,46
98889311,0,1,70
98889318,0,1,10
98889336,0,0,37
98889340,0,3,23
98889346,0,0,9
98889360,1,1,12
98889369,0,0,38
98889378,0,0,22
98889395,0,0,34
98889396,0,0,37
98889398,1,1,88
98889416,2,0,13
98889421,0,0,24
98889430,1,0,36
98889459,1,0,95
98889478,0,0,20
98889481,0,1,18
98889484,9,0,121
98889487,0,0,724
98889488,1,0,51
98889523,0,0,52
98889533,0,0,16
98889538,0,0,16
98889550,1,0,41
98889562,0,1,50
98889578,0,30,10808
98889603,0,0,36
98889606,1,1,27
98889634,0,0,6
98889639,0,0,33
98889651,0,2,11
98889732,0,7,146
98889742,2,0,24
98889744,7,0,181
98889754,0,0,761
98889761,0,0,26
98889777,18,2,430
98889779,0,0,33
98889784,2,0,97
98889801,1,0,27
98889808,1,0,65
98889823,0,2,47
98889826,1,0,25
98889827,0,0,8
98889839,0,0,16
98889841,0,0,17
98889861,0,0,5
98889864,2,1,240
98889884,0,0,12
98889886,0,0,43
98889909,1,0,31
98889918,1,1,36
98889940,1,0,16
98889944,0,0,193
98889950,0,0,36
98889957,0,0,12
98889992,1,0,30
98889996,0,0,9
98890016,10,10,475
98890021,1,0,38
98890036,1,0,6
98890064,0,1,49
98890087,1,1,5
98890101,7,0,173
98890111,0,0,10
98890120,0,0,102
98890129,0,0,26
98890131,0,2,18
98890138,0,1,19
98890156,1,0,34
98890172,7,0,211
98890175,1,0,11
98890192,0,1,25
98890195,1,0,2
98890196,0,1,42
98890198,1,0,38
98890209,25,0,334
98890214,0,0,6
98890219,0,1,10
98890227,1,0,5
98890241,1,0,49
98890251,1,0,5
98890256,1,0,16
98890259,1,0,12
98890268,33,50,300
98890271,0,0,9
98890278,0,0,29
98890281,0,0,19
98890286,0,0,58
98890288,0,0,211
98890293,0,1,115
98890313,0,0,81
98890329,0,1,28
98890338,0,1,24
98890343,1,0,53
98890351,1,0,13
98890354,1,0,64
98890364,7,2,192
98890368,1,0,14
98890389,1,0,16
98890394,0,0,9
98890419,1,0,16
98890422,0,2,5138
98890428,0,0,35
98890432,1,0,225
98890439,1,0,29
98890468,1,0,27
98890486,14,12,606
98890489,1,0,16
98890499,1,0,33
98890508,1,0,13
98890512,1,0,2
98890515,0,0,19
98890516,0,0,119
98890526,5,0,38
98890538,0,0,31
98890539,0,0,18
98890541,0,0,19
98890543,0,2,27
98890568,0,0,549
98890585,3,1,49
98890597,1,16,4942
98890599,1,0,50
98890603,0,0,13
98890609,1,0,31
98890612,0,2,7
98890614,0,0,9
98890632,1,0,7
98890640,3,0,49
98890644,1,0,29
98890658,0,0,8
98890659,0,2,29
98890675,3,0,22
98890684,0,0,9
98890685,1,0,26
98890706,6,0,50
98890708,1,0,5
98890710,10,0,238
98890712,5,0,47
98890718,0,0,50
98890722,1,0,7
98890747,0,0,38
98890749,0,0,11240
98890827,0,0,17
98890844,0,0,75
98890873,0,0,26
98890886,1,0,59
98890908,1,1,31
98890970,0,0,49
98890977,0,4,50
98890980,0,0,40
98891026,0,14,742
98891028,4,2,38
98891031,0,0,22
98891033,0,0,45
98891061,1,0,22
98891067,1,0,20
98891083,0,0,9
98891084,0,0,57
98891086,0,0,20
98891120,0,0,87
98891126,1,0,135
98891142,0,0,19
98891148,0,0,19
98891157,2,0,146
98891158,0,0,63
98891160,4,2,165
98891172,3,0,726
98891191,0,0,18
98891196,0,0,15
98891216,0,0,82
98891221,1,2,28
98891242,1,0,14
98891243,1,0,6
98891265,0,0,80
98891286,0,2,259
98891292,0,0,23
98891296,1,0,59
98891302,0,0,2
98891305,0,0,15
98891341,0,0,37
98891362,2,0,31
98891373,15,0,114
98891414,0,0,4
98891423,1,1,38
98891436,0,3,30
98891441,1,0,72
98891461,0,0,37
98891480,0,0,6
98891486,0,0,21
98891492,11,5,2100
98891495,1,0,108
98891514,0,0,18
98891550,1,0,3
98891551,0,0,71
98891556,2,0,59
98891571,0,1,11
98891578,0,0,42
98891580,0,0,10
98891583,0,0,23
98891595,0,0,57
98891596,0,1,11
98891598,0,0,71
98891607,0,0,23
98891613,2,1,273
98891618,0,0,79
98891620,0,0,12
98891629,0,1,25
98891638,0,0,149
98891640,0,0,6
98891657,0,0,19
98891658,0,0,9
98891667,0,1,54
98891670,10,11,2405
98891672,0,0,6
98891685,0,0,57
98891686,0,0,76
98891693,0,0,21
98891695,0,0,31
98891707,0,0,30
98891713,0,0,18
98891723,1,1,51
98891726,0,0,67
98891746,0,2,122
98891754,1,1,30
98891761,6,0,71
98891774,1,0,36
98891789,2,0,18
98891811,0,0,137
98891817,1,2,19
98891826,0,0,78
98891827,0,0,92
98891830,1,0,32
98891836,0,0,29
98891839,0,0,4
98891842,1,0,89
98891844,0,0,4
98891848,0,0,24
98891849,1,0,14
98891853,0,0,3
98891877,3,1,72
98891881,0,0,81
98891895,1,1,31
98891921,15,2,501
98891924,0,0,55
98891948,0,0,6
98891954,0,0,5
98891965,0,0,29
98891987,0,0,7
98891990,5,0,10
98892027,3,0,66
98892037,0,0,88
98892050,0,0,48
98892054,0,0,61
98892067,0,0,33
98892076,0,0,59
98892077,0,0,30
98892088,0,0,3
98892109,9,0,146
98892112,0,0,4
98892119,0,0,4
98892127,0,0,275
98892131,0,0,33
98892133,10,4,118
98892135,1,0,4
98892136,1,0,18
98892137,1,0,54
98892138,1,0,22
98892140,0,0,14
98892153,3,0,49
98892161,1,0,34
98892166,3,0,79
98892197,1,0,41
98892227,9,0,112
98892230,1,0,71
98892234,2,1,90
98892244,3,0,53
98892245,4,0,204
98892250,4,1,100
98892256,0,0,15
98892262,0,0,6
98892265,19,0,101
98892291,0,0,1922
98892309,0,0,43
98892318,0,0,28
98892345,0,0,74
98892346,0,1,80
98892350,1,0,23
98892355,0,1,86
98892364,0,2,437
98892370,4,0,563
98892411,0,0,183
98892412,1,0,40
98892427,1,0,6
98892436,1,0,5
98892476,1,0,13
98892480,0,0,7
98892501,1,0,46
98892516,1,3,23
98892527,0,1,290
98892533,0,0,48
98892542,0,0,43
98892548,0,0,87
98892563,0,0,86
98892573,1,0,145
98892583,0,0,123
98892584,0,0,4
98892597,2,1,45
98892612,0,0,9
98892622,0,0,21
98892627,0,1,11
98892648,0,0,41
98892653,0,0,49
98892668,0,0,56
98892678,0,0,28
98892683,0,2,1549
98892692,0,3,51
98892699,25,0,422
98892711,1,0,42
98892714,0,0,54
98892716,2,0,4
98892717,6,0,169
98892722,3,0,19
98892731,21,80,1434
98892737,0,0,52
98892759,0,0,156
98892765,1,0,10
98892771,0,0,44
98892779,1,0,92
98892783,1,0,16
98892801,1,0,33
98892811,10,2,6652
98892828,1,0,12
98892850,1,0,14
98892872,0,0,16
98892883,0,0,22
98892888,2,0,15
98892890,0,0,76
98892891,0,0,32
98892913,10,0,50
98892915,1,1,158
98892925,0,0,13
98892927,1,18,78
98892928,0,1,97
98892929,3,4,182
98892940,1,0,32
98892941,0,0,28
98892944,0,0,63
98892951,0,0,9
98892963,10,0,72
98892970,1,0,20
98892973,1,2,222
98892983,0,0,8
98892992,2,0,44
98892997,0,0,92
98893008,0,0,4
98893025,0,0,63
98893036,1,0,7
98893049,2,0,191
98893052,0,0,10
98893061,12,3,494
98893066,0,0,16
98893077,1,1,12
98893086,0,0,24
98893093,1,8,33
98893094,0,0,6
98893098,0,0,51
98893100,0,0,72
98893105,1,0,8
98893124,5,0,68
98893125,3,0,32
98893139,0,1,16
98893143,1,0,11
98893144,0,0,85
98893170,4,0,56
98893193,2,2,31
98893195,0,0,6
98893209,1,0,3
98893213,0,0,11
98893216,0,0,76
98893225,0,0,52
98893229,0,1,18
98893231,1,0,38
98893233,1,0,15
98893242,0,1,471
98893257,1,0,23
98893269,0,0,72
98893275,3,0,30
98893279,6,6,49
98893287,0,0,24
98893292,1,0,8
98893321,4,0,53
98893322,4,0,59
98893330,0,0,34
98893332,0,1,6
98893335,0,0,56
98893342,0,0,8
98893353,2,0,43
98893363,3,0,152
98893383,0,0,24
98893385,1,0,32
98893391,5,0,209
98893414,0,0,72
98893419,0,0,8
98893440,0,0,71
98893446,0,0,24
98893447,0,0,18
98893455,0,0,53
98893464,1,0,26
98893472,0,0,42
98893476,0,2,109
98893480,0,0,87
98893485,0,0,34
98893506,3,5,59
98893511,0,0,76
98893514,0,0,68
98893519,4,0,24
98893526,21,80,1434
98893535,3,0,106
98893548,0,0,10
98893558,1,0,9
98893569,1,0,8
98893572,1,0,32
98893576,1,0,12
98893616,0,0,85
98893618,0,2,27
98893620,1,1,143
98893623,1,1,1963
98893624,2,0,12
98893634,0,0,53
98893636,0,0,30
98893640,0,0,9
98893643,0,0,38
98893644,1,0,23
98893645,0,1,288
98893651,3,144,671
98893663,0,0,50
98893674,1,1,9
98893675,0,0,43
98893679,0,16,16
98893681,2,0,14
98893692,0,0,34
98893702,0,0,134
98893707,0,0,28
98893709,3,0,192
98893715,0,0,10
98893721,0,0,11
98893729,0,0,2
98893740,0,0,42
98893761,1,3,23
98893770,1,2,65
98893775,0,0,86
98893778,0,0,37
98893785,1,3,216
98893789,0,0,44
98893792,0,0,116
98893810,0,0,9
98893830,0,0,16
98893841,1,0,17
98893850,3,0,46
98893851,2,0,206
98893864,1,0,26
98893870,1,0,106
98893885,1,0,11
98893886,0,0,2
98893888,0,0,10
98893889,0,0,9
98893903,0,0,8
98893910,0,0,37
98893916,0,0,20
98893926,0,1,22
98893944,0,0,74
98893964,4,0,97
98893965,0,0,42
98893966,0,0,4
98893974,1,0,41
98893978,7,0,173
98893981,0,0,40
98893983,0,0,8
98893997,0,1,73
98894009,0,0,6
98894028,0,1,13
98894037,0,1,49
98894045,0,0,96
98894047,0,0,46
98894096,0,0,32
98894099,0,0,16
98894101,17,24,855
98894115,1,0,19
98894120,1,0,45
98894121,0,0,79
98894130,0,0,3
98894151,0,0,45
98894161,1,0,9
98894162,1,0,6
98894164,1,0,239
98894167,0,0,191
98894193,0,8,591
98894194,1,2,66
98894195,0,0,9
98894204,5,0,40
98894218,0,0,16
98894222,0,0,45
98894230,1,0,14
98894235,1,0,37
98894236,1,0,24
98894238,1,0,24
98894241,0,0,17
98894248,1,0,19
98894259,0,0,36
98894261,2,0,144
98894270,1,1,80
98894304,0,0,352
98894310,0,0,36
98894350,0,3,66
98894356,1,0,10
98894364,0,0,103
98894367,1,0,2
98894373,1,0,9
98894381,0,0,65
98894406,0,0,107
98894408,1,0,5
98894413,0,0,2
98894416,1,0,6
98894422,0,0,41
98894425,0,0,5
98894452,1,0,4
98894467,0,0,4
98894476,1,0,13
98894500,1,0,45
98894507,25,1,519
98894511,0,0,5
98894530,0,0,7
98894557,0,0,48
98894570,0,0,44
98894577,1,0,47
98894578,0,0,6631
98894592,0,0,9
98894598,6,1,82
98894619,0,0,26
98894674,0,0,10
98894686,0,0,9
98894690,0,0,9
98894697,0,0,9
98894707,0,0,9
98894715,0,0,9
98894717,1,0,9
98894721,1,0,30
98894724,0,0,30
98894736,1,0,5
98894741,2,0,52
98894743,0,0,54
98894745,1,0,68
98894746,0,1,50
98894748,0,0,154
98894761,3,1,44
98894779,0,0,7
98894786,0,0,9
98894828,0,0,5
98894843,1,0,6
98894853,0,5,926
98894865,0,0,9
98894874,0,0,33
98894891,0,0,9
98894903,2,1,171
98894927,1,0,2
98894935,2,0,8
98894953,0,0,12
98894964,0,1,92
98894966,0,0,196
98894967,0,0,7
98894972,23,1,1475
98894987,0,1,47
98895007,0,3,47
98895026,1,2,18
98895028,0,0,72
98895030,0,0,22
98895046,1,0,55
98895047,1,0,8
98895062,0,0,44
98895067,1,0,3
98895078,0,1,33
98895089,1,0,134
98895129,2,0,53
98895154,1,0,138
98895156,0,0,153
98895163,0,0,12
98895172,12,0,34
98895174,1,0,37
98895175,1,0,13
98895179,1,0,60
98895184,0,0,10
98895187,2,0,35
98895194,1,0,16
98895202,1,0,37
98895208,1,0,11
98895211,0,0,75
98895213,0,4,968
98895224,0,0,22
98895225,1,0,31
98895227,10,0,126
98895242,0,0,18
98895260,1,0,39
98895267,0,0,6634
98895274,1,0,335
98895279,1,0,27
98895293,2,12,63
98895304,4,1,51
98895310,0,0,18
98895320,1,0,13
98895328,0,0,7
98895340,1,0,17
98895343,0,0,35
98895348,1,0,23
98895351,11,12,36
98895361,3,3,80
98895368,0,0,9
98895371,0,0,204
98895388,1,0,177
98895392,0,0,14
98895405,5,0,44
98895409,0,0,30
98895429,31,0,612
98895445,0,0,29
98895449,0,1,48
98895460,0,0,30
98895461,0,0,59
98895485,0,0,55
98895488,1,0,17
98895493,0,0,173
98895508,0,0,30
98895538,0,0,15
98895541,0,0,8
98895545,0,0,4
98895555,3,4,60
98895557,10,10,435
98895582,0,0,130
98895608,1,0,26
98895612,1,0,12
98895613,1,0,28
98895614,0,0,58
98895617,0,10,106
98895653,0,0,42
98895665,0,1,92
98895689,1,0,15
98895700,0,83,3493
98895702,0,0,33
98895711,0,0,57
98895727,0,0,60
98895731,0,0,3
98895736,0,0,7
98895739,1,0,6
98895744,0,0,17
98895749,0,0,5
98895760,0,0,83
98895769,0,0,2
98895770,0,1,49
98895777,1,7,418
98895780,0,0,4
98895785,0,0,15
98895810,1,3,48
98895811,0,0,2
98895822,2,0,57
98895824,1,0,14
98895825,8,0,330
98895832,0,0,5
98895840,0,0,2
98895842,0,0,7
98895849,0,0,27
98895881,0,1,3859
98895889,1,1,27
98895894,0,0,45
98895896,1,0,191
98895904,1,0,9
98895909,0,0,14
98895916,0,0,5
98895936,0,0,45
98895937,0,0,6
98895949,0,0,19
98895961,1,0,17
98895976,1,1,22
98895995,1,0,16
98895996,0,0,15
98896017,0,0,94
98896028,0,0,10
98896053,0,0,8
98896065,0,0,27
98896072,1,0,4
98896083,0,0,22
98896091,1,1,10
98896098,8,0,435
98896145,0,0,70
98896206,1,0,139
98896211,0,0,42
98896224,1,0,468
98896231,1,0,39
98896237,0,0,15
98896255,5,0,522
98896271,1,0,11
98896294,0,0,6634
98896298,0,2,27
98896312,0,0,25
98896330,0,1,7
98896339,3,0,21
98896347,1,0,5
98896367,0,0,26
98896370,0,0,11
98896408,0,0,14
98896415,1,0,24
98896416,0,0,5
98896426,1,0,31
98896442,0,5,28
98896457,0,0,9
98896483,1,0,10
98896512,3,3,99
98896518,0,0,11
98896535,1,0,92
98896540,1,0,29
98896542,0,0,842
98896544,0,0,48
98896563,0,0,11
98896579,0,1,31
98896595,25,0,422
98896598,1,0,432
98896606,1,1,199
98896608,0,0,355
98896631,0,0,222
98896647,2,19,443
98896656,0,0,30
98896688,0,0,74
98896697,0,0,24
98896699,0,4,47
98896712,1,0,28
98896714,0,0,71
98896726,1,0,34
98896730,0,0,100
98896735,0,0,49
98896748,1,0,9
98896762,0,0,6634
98896779,1,0,6
98896825,0,0,2
98896838,19,141,2165
98896839,0,1,41
98896842,1,0,14
98896856,7,1,29
98896857,0,0,53
98896865,0,1,19
98896875,0,0,41
98896885,0,0,10
98896888,9,0,442
98896892,0,0,21
98896898,0,1,126
98896901,0,0,49
98896911,0,0,33
98896915,0,0,30
98896922,3,0,28
98896926,2,1,23
98896947,0,1,23
98896951,1,0,16
98896970,1,34,1234
98896990,2,0,25
98897004,1,0,14
98897014,0,0,94
98897027,0,0,47
98897043,0,1,4
98897044,7,0,20
98897072,0,0,56
98897079,4,0,22
98897086,5,1,110
98897088,0,0,15
98897090,4,28,628
98897105,0,0,16
98897110,0,0,23
98897130,1,0,25
98897134,1,1,10
98897137,0,0,9
98897144,8,8,437
98897155,1,0,11
98897170,0,0,2560
98897181,1,1,4
98897187,0,0,22
98897249,1,0,15
98897258,0,0,14
98897266,1,0,9
98897284,0,0,7
98897286,0,0,10
98897299,0,0,10
98897301,14,0,490
98897302,0,0,4
98897309,3,8,1318
98897310,4,0,32
98897343,0,0,59
98897353,2,0,129
98897359,7,0,741
98897360,0,0,38
98897372,0,0,8
98897391,1,0,25
98897393,0,0,15
98897406,1,10,272
98897408,1,0,16
98897418,0,0,75
98897444,2,13,3382
98897447,0,0,20
98897476,0,0,34
98897490,2,0,35
98897497,0,0,29
98897500,0,0,28
98897506,0,0,51
98897509,1,0,8
98897518,9,0,133
98897523,1,1,96
98897531,0,0,226
98897538,1,0,84
98897553,0,0,18
98897575,15,5,1197
98897578,1,0,6
98897602,0,0,66
98897603,1,0,13
98897605,0,0,32
98897611,2,0,11
98897620,6,1,408
98897632,0,0,34
98897633,0,0,3074
98897676,0,0,22
98897681,1,1,6
98897683,18,8,907
98897704,2,0,39
98897712,1,1,40
98897713,1,0,32
98897720,1,0,3
98897748,1,0,7
98897751,0,1,46
98897754,0,1,45
98897767,0,0,35
98897768,5,11,326
98897770,1,0,5
98897776,1,0,15
98897785,1,1,7
98897811,1,0,39
98897816,1,0,29
98897819,7,0,153
98897825,0,2,106
98897843,0,0,26
98897845,5,0,131
98897847,1,0,118
98897854,1,0,2
98897860,0,3,32
98897877,0,0,32
98897880,0,0,38
98897890,0,0,16
98897894,0,0,21
98897898,0,0,25
98897899,0,1,3
98897909,0,0,37
98897920,0,0,46
98897927,1,1,24
98897928,0,0,28
98897942,0,0,46
98897967,1,0,140
98897970,1,0,8
98897991,1,0,19
98898003,0,0,2
98898008,0,0,101
98898016,0,0,4
98898027,1,0,13
98898034,1,0,15
98898045,4,0,12
98898060,0,0,1576
98898065,0,2,82
98898087,0,0,22
98898094,4,1,19
98898099,0,0,18
98898103,1,0,8
98898107,1,0,6
98898110,0,0,23
98898115,1,1,77
98898128,0,0,91
98898134,0,0,44
98898135,1,0,50
98898141,0,0,95
98898142,1,2,76
98898145,12,0,78
98898153,1,2,7
98898166,0,1,150
98898216,1,0,430
98898251,3,0,20
98898268,0,0,17
98898278,0,1,88
98898286,0,0,24
98898302,4,0,48
98898305,10,20,414
98898309,5,0,129
98898310,0,0,23
98898314,1,0,50
98898343,0,0,326
98898360,0,1,54
98898373,1,0,14
98898389,0,1,102
98898403,0,4,55
98898411,0,0,18
98898414,0,0,22
98898428,0,0,26
98898438,4,0,30
98898453,1,0,4
98898468,1,0,45
98898477,1,0,12
98898505,1,0,2
98898508,1,0,14
98898514,0,0,28
98898522,4,0,32
98898543,1,0,10
98898553,3,0,48
98898555,2,1,585
98898558,2,0,110
98898567,0,0,39
98898569,0,0,20
98898574,2,2,86
98898579,2,1,344
98898581,1,0,133
98898592,0,1,396
98898617,1,0,9
98898618,0,0,42
98898620,0,0,6626
98898632,1,0,22
98898639,0,0,34
98898640,1,0,20
98898644,0,0,21
98898655,1,0,124
98898656,1,0,10
98898657,0,0,10
98898665,0,0,43
98898675,0,0,51
98898683,0,0,31
98898689,0,0,98
98898715,4,0,12
98898716,1,0,8
98898721,0,0,37
98898742,1,0,24
98898745,1,0,24
98898762,0,0,3
98898775,1,0,8
98898779,0,0,2
98898786,1,0,14
98898794,2,1,10
98898808,27,0,563
98898818,5,3,1096
98898819,3,0,30
98898834,0,0,10
98898841,1,0,44
98898844,7,0,36
98898853,0,0,6
98898890,2,0,42
98898911,0,0,40
98898918,1,0,9
98898929,0,0,32
98898932,0,0,31
98898962,12,0,216
98898969,0,0,40
98898981,3,0,23
98898986,0,3,67
98898998,0,0,18
98899007,4,0,16
98899016,0,0,101
98899021,0,0,6
98899060,1,2,7
98899064,1,0,10
98899089,0,0,6
98899096,1,0,69
98899102,1,0,30
98899108,0,0,13
98899109,0,0,42
98899114,5,1,170
98899135,2,0,96
98899139,14,1,541
98899169,2,0,19
98899170,6,0,16
98899181,1,2,135
98899201,1,1,6
98899207,0,1,109
98899237,0,23,3413
98899240,1,0,4
98899265,19,0,431
98899274,1,0,47
98899284,0,0,50
98899296,0,31,10809
98899298,0,0,61
98899302,1,0,6
98899309,1,0,8
98899335,0,5,11
98899341,1,0,8
98899356,8,6,747
98899357,0,2,145
98899377,0,3,97
98899378,1,0,17
98899380,0,0,37
98899388,3,0,96
98899396,6,0,120
98899397,0,0,44
98899398,1,0,46
98899404,17,0,500
98899406,1,0,54
98899411,0,0,46
98899413,3,0,46
98899414,0,1,3
98899432,1,0,10
98899434,5,0,20
98899445,0,0,3
98899448,0,0,12
98899452,3,0,684
98899474,1,1,17
98899485,0,0,56
98899502,0,0,28
98899503,0,0,22
98899520,0,0,65
98899529,12,3,284
98899539,1,0,6
98899543,0,0,166
98899550,0,0,11
98899560,1,0,31
98899562,1,0,35
98899565,1,0,12
98899578,1,1,73
98899583,2,0,12
98899599,0,0,32
98899640,1,2,12
98899643,0,0,29
98899655,0,0,18
98899663,1,0,21
98899666,0,0,254
98899671,2,2,625
98899677,1,0,14
98899685,0,1,24
98899692,0,0,4
98899696,0,0,3
98899704,0,1,52
98899719,0,0,2
98899734,1,0,30
98899739,0,0,14
98899751,1,54,1549
98899758,0,0,38
98899774,6,2,60
98899778,0,0,23
98899781,0,0,21
98899789,0,0,13
98899790,0,0,3
98899792,0,2,29
98899808,0,2,16
98899811,0,0,2
98899816,0,0,40
98899830,0,0,13
98899840,1,0,95
98899847,0,0,66
98899850,0,1,10
98899853,0,0,78
98899856,1,0,214
98899870,0,0,28
98899883,1,0,26
98899890,0,0,65
98899891,0,0,50
98899892,1,0,105
98899895,3,0,11
98899896,2,0,30
98899900,0,0,25
98899915,0,0,53
98899936,0,0,30
98899940,1,0,53
98899946,2,0,41
98899980,0,0,50
98900008,0,0,7
98900034,0,0,92
98900056,0,7,38
98900057,0,0,32
98900060,0,0,6
98900088,0,0,12
98900095,0,0,6
98900102,0,0,109
98900105,3,0,35
98900112,1,1,6
98900148,2,1,31
98900153,0,0,48
98900154,1,0,58
98900170,0,0,70
98900177,0,0,7
98900179,1,0,10
98900191,4,0,125
98900195,0,0,211
98900206,29,0,330
98900234,0,0,18
98900247,10,2,490
98900251,1,0,12
98900264,1,0,25
98900268,0,0,105
98900269,0,1,6
98900280,1,0,19
98900288,0,0,20
98900293,0,0,16
98900294,0,0,183
98900322,0,0,17
98900326,0,0,4
98900337,2,0,326
98900349,0,0,39
98900361,61,1,1147
98900373,0,0,42
98900385,0,0,62
98900396,2,0,77
98900406,0,0,57
98900411,5,0,136
98900415,0,7,46
98900418,0,0,17
98900426,1,0,153
98900451,1,1,5
98900468,0,3,245
98900475,1,0,6
98900478,1,0,16
98900501,0,2,7
98900518,1,0,14
98900519,18,19,1015
98900530,0,0,38
98900544,1,1,26
98900546,0,0,56
98900552,0,0,49
98900579,2,0,43
98900588,2,1,56
98900602,1,0,3
98900614,0,0,7
98900625,1,0,17
98900634,0,0,20
98900645,0,0,32
98900659,1,0,16
98900681,1,1,3130
98900689,15,1,203
98900695,0,0,18
98900711,1,0,138
98900723,8,18,431
98900724,0,1,1
98900736,0,0,34
98900757,0,4,51
98900775,0,0,211
98900781,1,0,31
98900784,0,1,4
98900800,1,42,18844
98900802,1,0,4
98900821,0,0,9
98900833,0,0,41
98900901,0,0,99
98900905,0,0,36
98900908,0,0,60
98900911,1,1,1
98900946,2,3,87
98900955,1,0,29
98900965,0,0,22
98900991,1,0,68
98901004,1,2,12
98901037,0,0,21
98901041,0,4,14
98901046,0,1,38
98901083,1,0,29
98901087,8,0,121
98901088,0,0,75
98901111,0,0,6
98901117,0,0,2
98901118,2,0,53
98901119,0,0,23
98901163,0,0,23
98901167,0,0,71
98901187,2,0,126
98901197,1,0,32
98901208,0,0,5
98901210,0,0,222
98901217,0,0,7
98901249,32,0,736
98901259,0,13,281
98901262,0,0,22
98901312,0,0,18
98901313,1,3,6
98901326,1,0,29
98901346,1,0,33
98901394,0,23,3413
98901398,0,1,33
98901417,0,8,4570
98901419,2,2,99
98901427,0,5,926
98901448,1,0,20
98901466,0,0,29
98901473,1,0,11
98901479,0,2,13
98901481,0,0,46
98901496,1,0,24
98901499,0,0,34
98901507,4,0,21
98901553,0,0,21
98901560,0,0,24
98901563,0,6,101
98901570,1,0,6
98901571,0,0,14
98901599,0,0,21
98901601,0,0,2
98901611,0,0,2876
98901612,1,0,21
98901613,4,0,522
98901630,0,0,254
98901661,0,0,3
98901697,0,0,38
98901714,0,0,24
98901734,1,0,8
98901736,1,0,8
98901740,1,0,67
98901751,0,0,65
98901755,1,0,17
98901780,0,0,22
98901818,1,0,24
98901846,1,0,11
98901855,0,0,147
98901868,14,1,212
98901871,0,1,115
98901882,1,0,22
98901913,0,3,25
98901915,1,0,31
98901916,0,0,77
98901937,4,1,201
98901984,0,0,18
